loss,mae,rmse,val_loss,val_mae,val_rmse,lr
0.6783899664878845,0.6784512400627136,0.979871392250061,0.3861927390098572,0.6885393857955933,0.9608748555183411,0.001
0.28649598360061646,0.4753473103046417,0.6496859788894653,0.2290792018175125,0.513740062713623,0.6914315819740295,0.001
0.20142365992069244,0.4154757261276245,0.5418996810913086,0.2227780520915985,0.4577082693576813,0.7406566739082336,0.001
0.13555596768856049,0.38810184597969055,0.4993678033351898,0.28462520241737366,0.47075355052948,1.0961889028549194,0.001
0.1332261711359024,0.37035319209098816,0.47837066650390625,0.38222986459732056,0.5239324569702148,1.6736890077590942,0.001
0.10886267572641373,0.3577634394168854,0.45976993441581726,0.4115518033504486,0.5263909101486206,1.9445323944091797,0.001
0.10105212777853012,0.3466910123825073,0.44338205456733704,0.44765815138816833,0.5713987946510315,2.081606864929199,0.001
0.09584613144397736,0.3345527648925781,0.4310123026371002,0.46897751092910767,0.5719277262687683,2.2480978965759277,0.001
0.09015294909477234,0.330432653427124,0.4231995940208435,0.4468457102775574,0.5362329483032227,2.1804401874542236,0.0005
0.08441316336393356,0.3251180052757263,0.41718634963035583,0.45408737659454346,0.551737904548645,2.17961049079895,0.0005
0.08262340724468231,0.3152126669883728,0.4083296060562134,0.44286471605300903,0.5461285710334778,2.14664888381958,0.0005
0.07455834746360779,0.3119943141937256,0.40071457624435425,0.4923059046268463,0.5824471712112427,2.385533332824707,0.0005
0.07635417580604553,0.3078022003173828,0.3951621651649475,0.46576255559921265,0.5478814244270325,2.3061470985412598,0.0005
0.0697118490934372,0.29965272545814514,0.38801780343055725,0.4423118531703949,0.5432016253471375,2.145418405532837,0.00025
0.0669998899102211,0.30109116435050964,0.38791173696517944,0.4351125955581665,0.5317971706390381,2.097825050354004,0.00025
0.0704658105969429,0.30194711685180664,0.3884623944759369,0.4409944713115692,0.5388179421424866,2.1188249588012695,0.00025
0.06780786067247391,0.30074959993362427,0.38563957810401917,0.4210590720176697,0.5221523642539978,2.0312438011169434,0.00025
0.06764429062604904,0.2978467047214508,0.38205716013908386,0.41225555539131165,0.5195775032043457,2.003925085067749,0.00025
