timestamp,ax,ay,az,wx,wy,wz,latitude,longitude,speed,roadCondition
1763092681416,0.189693,0.70706,10.238737,0.010187108,0.009794538,-0.0013293956,28.40606319,76.9430429,16.37,Good
1763092681517,0.23960738,0.74625176,10.238555,0.023656351,-0.009347233,7.935224E-4,28.40606319,76.9430429,16.37,Good
1763092681617,0.2821271,0.61875236,10.239513,0.018336374,0.0014322188,-0.0010098165,28.4061341,76.94319073,16.18,Good
1763092681718,0.17098546,0.5930466,10.0133915,-0.009440372,-0.019739894,0.0029582903,28.4061341,76.94319073,16.18,Good
1763092681818,0.24284126,0.5195796,9.781438,-0.023102377,-0.0011776766,0.0038903959,28.4061341,76.94319073,16.18,Good
1763092681919,0.1838526,0.5703637,9.697955,-0.024635594,-0.0049086353,8.949762E-4,28.4061341,76.94319073,16.18,Good
1763092682020,0.3525285,0.55728555,10.168528,0.017723847,0.01488117,1.3534186E-4,28.4061341,76.94319073,16.18,Good
1763092682122,0.26619717,0.6279151,10.563083,0.047269695,0.007443349,-0.0010072802,28.4061341,76.94319073,16.18,Good
1763092682224,0.25020736,0.6410132,10.503096,0.03620617,0.013443065,-9.5655327E-4,28.4061341,76.94319073,16.18,Good
1763092682324,0.19720739,0.55275697,9.925646,-0.008682006,-0.001839662,0.0025435982,28.4061341,76.94319073,16.18,Good
1763092682426,0.10488167,0.5948147,9.611179,-0.038202487,-0.0019766241,0.003863764,28.4061341,76.94319073,16.18,Good
1763092682527,0.09288431,0.5149683,9.632619,-0.012461155,-0.0012816663,0.0027465057,28.40623256,76.94334326,16.55,Good
1763092682627,0.35590056,0.5609483,10.060302,0.010480056,0.030647071,-0.002208238,28.40623256,76.94334326,16.55,Good
1763092682728,0.3382558,0.6315857,10.225298,0.00853595,0.0363196,-0.004072449,28.40623256,76.94334326,16.55,Good
1763092682827,0.030422213,0.49251068,9.481464,-0.035832275,0.012750644,0.0020261845,28.40623256,76.94334326,16.55,Good
1763092682929,0.039288394,0.49971756,9.64197,-0.045233224,-0.001284203,0.0025321848,28.40623256,76.94334326,16.55,Good
1763092683030,0.029239072,0.5867143,9.943099,0.014347977,-0.023246385,0.0019348763,28.40623256,76.94334326,16.55,Good
1763092683132,0.17684583,0.6262383,10.604284,0.038519315,-0.017920068,0.0013261543,28.40623256,76.94334326,16.55,Good
1763092683231,0.23745143,0.6706744,10.57997,0.054075968,-0.00977968,-0.0015957115,28.40623256,76.94334326,16.55,Good
1763092683332,0.21193674,0.61591774,10.528533,0.029441746,-0.0047995723,-7.967639E-4,28.40623256,76.94334326,16.55,Good
1763092683434,0.20211813,0.5484451,9.897259,-0.017533839,-1.1494927E-4,0.0023914177,28.40623256,76.94334326,16.55,Good
1763092683536,0.19154735,0.47839195,9.460614,-0.042012203,0.002553549,0.0031923677,28.40629873,76.94349018,16.54,Good
1763092683638,0.1384754,0.5231785,9.582662,-0.023291335,-0.0024230203,0.0017826958,28.40629873,76.94349018,16.54,Good
1763092683738,0.25456837,0.6007771,10.048876,0.013029079,-0.0022201133,-3.2246794E-4,28.40629873,76.94349018,16.54,Good
1763092683838,0.19522543,0.49243653,9.860195,0.020173954,-0.007675784,-9.0329E-4,28.40629873,76.94349018,16.54,Good
1763092683940,0.102680944,0.5912716,10.119371,-0.023714904,0.0015920085,6.679735E-4,28.40629873,76.94349018,16.54,Good
1763092684039,0.2496085,0.61258405,9.925346,-0.015935943,-0.002651291,2.3552726E-4,28.40629873,76.94349018,16.54,Good
1763092684141,0.23250419,0.62632734,10.243059,0.026538903,0.013709382,-0.0031669752,28.40629873,76.94349018,16.54,Good
1763092684242,0.20107085,0.6602731,10.426577,0.026086167,-0.0076491525,-0.0012228693,28.40629873,76.94349018,16.54,Good
1763092684341,0.2980555,0.5801391,10.074919,0.010036197,0.013936384,-0.0018949999,28.40629873,76.94349018,16.54,Good
1763092684443,0.1697307,0.5266006,9.893105,-0.0016373163,0.0015653775,0.0016267108,28.40629873,76.94349018,16.54,Good
1763092684544,0.14277014,0.5178429,9.727539,-0.030317,8.7422406E-4,0.004166857,28.40636483,76.94362412,15.54,Good
1763092684644,0.09072838,0.5861739,9.592015,-0.02217027,-0.017476209,0.0050621857,28.40636483,76.94362412,15.54,Good
1763092684745,0.1668219,0.6224198,9.998847,-0.011064899,-0.0056784153,4.8155236E-4,28.40636483,76.94362412,15.54,Good
1763092684847,0.19451249,0.5668304,9.910853,0.016656049,-0.015434453,-1.19560595E-4,28.40636483,76.94362412,15.54,Good
1763092684948,0.20851463,0.5177031,10.129686,0.0063255276,-0.012522733,3.2176284E-4,28.40636483,76.94362412,15.54,Good
1763092685049,0.24248195,0.52886206,10.059073,0.00818974,-0.011697154,1.8860494E-4,28.40636483,76.94362412,15.54,Good
1763092685151,0.3061418,0.5550926,10.139202,0.0018691762,-0.0040716426,5.906151E-4,28.40636483,76.94362412,15.54,Good
1763092685249,0.18361306,0.4598124,10.170882,-0.0014508951,-0.0073295734,1.3534175E-4,28.40636483,76.94362412,15.54,Good
1763092685349,0.37397376,0.4971134,10.061415,0.009974055,0.008542853,-0.0024479222,28.40636483,76.94362412,15.54,Good
1763092685451,0.36686715,0.39399663,10.525054,-0.0039644097,-0.007977609,-0.0017174559,28.40636483,76.94362412,15.54,Good
1763092685552,0.2483252,0.38161713,9.412183,0.0064054225,-0.02706358,-0.003699607,28.40644006,76.94376042,15.27,Good
1763092685652,0.39573267,0.4588542,10.167409,-0.015698794,-0.012868944,-0.009372135,28.40644006,76.94376042,15.27,Good
1763092685754,0.48592246,0.42831185,9.777366,-0.0084283715,-0.017945431,-0.010899012,28.40644006,76.94376042,15.27,Good
1763092685852,0.5792059,0.42189372,10.412555,0.017474351,0.021952558,-0.0146087445,28.40644006,76.94376042,15.27,Good
1763092685954,0.43203002,0.2588259,10.154018,0.032736454,0.02065769,-0.0135114435,28.40644006,76.94376042,15.27,Good
1763092686055,0.42813152,0.21092217,9.888935,-0.037926026,0.013403753,-0.008514851,28.40644006,76.94376042,15.27,Good
1763092686155,0.3138073,0.27847466,9.607825,-0.034953434,0.002683904,-0.007561187,28.40644006,76.94376042,15.27,Good
1763092686256,0.30855438,0.23098716,9.670952,-0.017190164,-0.0034413617,-0.00777424,28.40644006,76.94376042,15.27,Good
1763092686358,0.3290785,0.2521244,9.675318,-0.016392484,-0.004756455,-0.008413398,28.40644006,76.94376042,15.27,Good
1763092686458,0.4053292,0.31105903,10.223195,-7.3184265E-4,-5.1188713E-4,-0.009878135,28.40644006,76.94376042,15.27,Good
1763092686558,0.3871002,0.29072666,10.017943,0.010346897,-0.003947362,-0.009159082,28.40651544,76.94390266,15.17,Good
1763092686660,0.3680649,0.30284867,10.147167,0.0033148907,-0.01444528,-0.008565579,28.40651544,76.94390266,15.17,Good
1763092686762,0.3718064,0.3770543,10.474122,0.025739955,-0.012868944,-0.009398767,28.40651544,76.94390266,15.17,Good
1763092686862,0.36542988,0.31620345,10.364318,0.043794904,-0.019746235,-0.009047483,28.40651544,76.94390266,15.17,Good
1763092686965,0.4141836,0.3377,10.245639,0.013010057,-0.019500209,-0.006762239,28.40651544,76.94390266,15.17,Good
1763092687066,0.43232214,0.31205228,10.047098,-0.009786583,-0.003681046,-0.008200345,28.40651544,76.94390266,15.17,Good
1763092687166,0.3951031,0.26209328,9.693424,-0.028440109,-0.00843415,-0.005217607,28.40651544,76.94390266,15.17,Good
1763092687267,0.353327,0.22323036,9.481424,-0.04800291,0.0073177996,-0.002128343,28.40651544,76.94390266,15.17,Good
1763092687369,0.24871019,0.30734017,9.895164,-0.0122582475,-0.0023976571,0.0027211423,28.40651544,76.94390266,15.17,Good
1763092687472,0.30581668,0.3705523,10.218547,0.027684063,0.025613701,2.9513138E-4,28.40651544,76.94390266,15.17,Good
1763092687572,0.19594978,0.21523404,10.361383,0.028145675,0.008610066,0.0040654032,28.40659784,76.94404435,14.95,Good
1763092687673,0.3264064,0.1443507,9.967421,-0.019879954,0.01589317,0.00530187,28.40659784,76.94404435,14.95,Good
1763092687774,0.06659393,0.14085442,9.689751,-0.037342668,0.014113928,0.004166857,28.40659784,76.94404435,14.95,Good
1763092687876,0.17583346,0.09507227,9.715782,-0.0135949,0.0028969564,0.003943659,28.40659784,76.94404435,14.95,Good
1763092687979,0.20020175,0.082225084,10.239034,0.009199203,0.0013814924,0.0029747763,28.40659784,76.94404435,14.95,Good
1763092688079,0.15227792,0.019842833,10.221798,0.018842375,0.005107378,0.0025321848,28.40659784,76.94404435,14.95,Good
1763092688181,0.16864131,0.06635504,10.183339,0.0094528375,-8.758522E-4,0.004471218,28.40659784,76.94404435,14.95,Good
1763092688282,0.1295779,0.017276246,10.158432,-0.0053391075,-7.515711E-4,0.006899765,28.40659784,76.94404435,14.95,Good
1763092688384,0.1549272,0.039705347,10.04548,-0.0018592464,-0.002042569,0.005435028,28.40659784,76.94404435,14.95,Good
1763092688486,0.11731534,-0.011184315,10.01573,-0.0066440552,-0.02839516,0.008417766,28.40659784,76.94404435,14.95,Good
1763092688586,0.14235094,0.059767477,10.239214,0.007728125,-0.009068236,0.0056125717,28.40664753,76.94416981,14.05,Good
1763092688686,0.20907524,0.05398327,10.188314,0.017857006,-0.017715894,0.0067932387,28.40664753,76.94416981,14.05,Good
1763092688789,0.29291698,0.044342935,10.192287,0.009201739,-0.0047729416,0.005221975,28.40664753,76.94416981,14.05,Good
1763092688889,0.24068533,0.06916974,10.277242,0.009909379,-0.008484878,0.0054096645,28.40664753,76.94416981,14.05,Good
1763092688991,0.24547343,0.023721227,10.027137,0.012663847,-0.0033082033,0.0044762907,28.40664753,76.94416981,14.05,Good
1763092689093,0.24290115,0.013594633,9.97068,-0.0059934836,-0.0018142986,0.0051560304,28.40664753,76.94416981,14.05,Good
1763092689194,0.24245058,-0.13067307,9.99514,-0.024300797,0.015280644,0.003091448,28.40664753,76.94416981,14.05,Good
1763092689296,0.26493078,-0.1607334,10.052415,-0.013301952,0.009528222,0.0033843955,28.40664753,76.94416981,14.05,Good
1763092689398,0.3540309,-0.60997325,10.27309,0.011710182,0.023878844,-2.7174107E-4,28.40664753,76.94416981,14.05,Good
1763092689499,0.11007186,-1.2052249,10.260893,0.0028329857,0.0043997383,0.0021631469,28.40664753,76.94416981,14.05,Good
1763092689601,0.23931363,-1.5737207,10.33969,-0.033515327,0.0112592755,0.001999553,28.40671196,76.94429101,13.53,Good
1763092689703,0.19145826,-1.5366393,10.063745,-0.024381962,-0.0017382083,0.0039893133,28.40671196,76.94429101,13.53,Good
1763092689803,0.1629435,-1.6214021,10.222311,-0.013861216,-0.007356205,0.004609449,28.40671196,76.94429101,13.53,Good
1763092689902,0.1728334,-1.5790992,10.038532,0.0035824745,-0.0065572574,0.008178081,28.40671196,76.94429101,13.53,Good
1763092690005,0.126421,-1.5851477,10.234003,0.002909076,-0.0076732477,0.009898989,28.40671196,76.94429101,13.53,Good
1763092690105,0.12604173,-1.5817627,10.2891,0.0021710005,0.0021512718,0.012705451,28.40671196,76.94429101,13.53,Good
1763092690209,0.02655146,-1.55163,10.265553,-0.006004897,-0.0049327305,0.02157377,28.40671196,76.94429101,13.53,Good
1763092690309,0.06844313,-1.5941644,10.25901,-0.0020621538,0.0071136244,0.02141398,28.40671196,76.94429101,13.53,Good
1763092690410,0.061957803,-1.5519806,10.273734,0.008749003,0.0052139047,0.021653665,28.40671196,76.94429101,13.53,Good
1763092690512,0.026025625,-1.5534413,10.232835,0.005648325,-7.4903504E-4,0.02103353,28.40671196,76.94429101,13.53,Good
1763092690613,0.13486506,-1.5799376,10.442889,0.0026047148,0.013124755,0.019283453,28.40675946,76.94439051,11.74,Good
1763092690715,0.01989921,-1.5077881,10.2875595,0.0062988964,-0.0011244136,0.02239935,28.40675946,76.94439051,11.74,Good
1763092690816,0.060006373,-1.6158698,10.279159,0.0027822587,0.0098275095,0.018624004,28.40675946,76.94439051,11.74,Good
1763092690916,0.15798144,-1.537837,10.182561,-0.0048064752,0.020367278,0.020029139,28.40675946,76.94439051,11.74,Good
1763092691017,0.012028351,-1.6646348,10.162083,-0.008694688,0.008596117,0.01789861,28.40675946,76.94439051,11.74,Good
1763092691119,0.08450013,-1.6306019,10.488463,-0.0060188468,0.0066317194,0.020272627,28.40675946,76.94439051,11.74,Good
1763092691218,0.13160197,-1.7626659,10.136432,0.007444055,0.024601702,0.015235452,28.40675946,76.94439051,11.74,Good
1763092691319,-0.09433255,-1.6188203,10.235522,0.0055798437,-0.007968731,0.018804085,28.40675946,76.94439051,11.74,Good
1763092691421,0.21996446,-1.71109,10.183459,-0.0045224056,-9.773055E-4,0.011217887,28.40675946,76.94439051,11.74,Good
1763092691525,0.14908394,-1.6382276,10.338663,-0.017935848,-0.009247048,0.011640187,28.40680226,76.94446959,9.35,Good
1763092691627,0.12495805,-1.6408511,10.428551,0.0017930858,-0.009042872,0.00901127,28.40680226,76.94446959,9.35,Good
1763092691728,0.21110117,-1.7522923,9.904266,0.002680805,-0.016347537,0.007717735,28.40680226,76.94446959,9.35,Good
1763092691827,0.18044636,-1.6005329,10.411386,-0.0030221592,-0.013587996,0.010787977,28.40680226,76.94446959,9.35,Good
1763092691928,0.25879604,-1.7469492,10.10307,-0.009786583,6.5990293E-4,0.004209975,28.40680226,76.94446959,9.35,Good
1763092692031,0.32997683,-1.7104312,10.324852,-0.010558899,-0.015333,0.005688662,28.40680226,76.94446959,9.35,Good
1763092692132,0.28425738,-1.640509,10.318758,0.0042216326,-0.019393682,-0.0038327645,28.40680226,76.94446959,9.35,Good
1763092692234,0.68480706,-1.7561849,10.194299,0.002782259,-0.009829138,-0.022388639,28.40680226,76.94446959,9.35,Good
1763092692335,0.68589926,-1.5059059,10.232692,-6.253163E-4,-0.012256417,-0.0348053,28.40680226,76.94446959,9.35,Good
1763092692437,0.68558556,-1.3493129,10.2527485,0.011608728,-0.02877561,-0.050085492,28.40680226,76.94446959,9.35,Good
1763092692538,0.9472916,-1.2560917,10.230411,0.004727633,-0.024879789,-0.07121068,28.40682901,76.94453166,7.05,Good
1763092692637,1.0247854,-1.1297073,10.25221,0.0012655265,-0.013241786,-0.08359437,28.40682901,76.94453166,7.05,Good
1763092692739,1.0069989,-1.0271809,10.128722,0.0028076225,-0.016905531,-0.09703317,28.40682901,76.94453166,7.05,Good
1763092692838,1.0257581,-0.98062974,10.224305,3.7406906E-4,-0.014322467,-0.11566861,28.40682901,76.94453166,7.05,Good
1763092692939,0.9885406,-0.95708394,10.159276,-6.16439E-4,-0.015358363,-0.12135669,28.40682901,76.94453166,7.05,Good
1763092693039,0.83045214,-0.7022941,10.105966,-0.0037145806,-0.022349788,-0.1186948,28.40682901,76.94453166,7.05,Good
1763092693140,0.93896735,-0.5957552,10.249215,3.9809788E-4,-0.0034375573,-0.11519338,28.40682901,76.94453166,7.05,Good
1763092693239,0.7264884,-0.5283225,10.192023,0.0164189,-0.0020032558,-0.11065206,28.40682901,76.94453166,7.05,Good
1763092693341,0.7112799,-0.4952991,10.042822,0.009121845,0.0023909558,-0.10447353,28.40682901,76.94453166,7.05,Good
1763092693440,0.63438225,-0.34393054,10.026794,-0.005898371,-0.004852836,-0.095924795,28.40682901,76.94453166,7.05,Good
1763092693541,0.5156264,-0.24595547,10.183878,0.0036699786,-0.008839965,-0.09119959,28.40685574,76.94459539,6.99,Good
1763092693644,0.4693366,-0.2321387,10.022346,0.008828897,-0.00911389,-0.08149047,28.40685574,76.94459539,6.99,Good
1763092693745,0.46843547,-0.22080293,10.129201,-0.005359398,0.0069360803,-0.06801742,28.40685574,76.94459539,6.99,Good
1763092693846,0.29064533,-0.11247884,10.174402,-0.0132486895,-4.3199223E-4,-0.052435413,28.40685574,76.94459539,6.99,Good
1763092693948,0.2412097,-0.051184077,10.140814,-0.0099730035,-0.0011510452,-0.04465899,28.40685574,76.94459539,6.99,Good
1763092694049,0.26966333,0.032832947,9.953441,0.00316271,0.0023453021,-0.035044987,28.40685574,76.94459539,6.99,Good
1763092694151,0.2813486,0.03425563,9.970501,0.002553988,0.0033091113,-0.024265533,28.40685574,76.94459539,6.99,Good
1763092694253,0.15684074,0.024804894,10.06284,-0.0076027922,0.001805061,-0.019785086,28.40685574,76.94459539,6.99,Good
1763092694354,0.23290002,-0.0030539446,10.135968,-0.008174737,-0.005796355,-0.012420817,28.40685574,76.94459539,6.99,Good
1763092694462,0.21821061,0.08075643,10.047099,0.003689001,-0.0030152565,-0.009824872,28.40685574,76.94459539,6.99,Good
1763092694562,0.17634678,0.07704914,10.039913,7.024585E-4,0.0036641995,-0.0075256783,28.40686878,76.94464036,5.38,Good
1763092694662,0.13276902,0.1065392,10.176811,0.003543161,0.006428812,4.8916147E-4,28.40686878,76.94464036,5.38,Good
1763092694763,0.037580125,0.11007252,10.094381,-0.0015041586,0.007956958,0.011720083,28.40686878,76.94464036,5.38,Good
1763092694865,0.09354307,0.15947928,10.101653,0.006738952,0.016523452,0.021971976,28.40686878,76.94464036,5.38,Good
1763092694966,-0.08652848,0.22089192,9.838693,0.0066184755,0.015147487,0.030388827,28.40686878,76.94464036,5.38,Good
1763092695067,-0.10462289,0.39531413,10.033382,0.0011843636,0.0074179852,0.042972885,28.40686878,76.94464036,5.38,Good
1763092695169,-0.030177698,0.46813953,10.082232,0.007763634,-2.1893962E-4,0.050682094,28.40686878,76.94464036,5.38,Good
1763092695271,0.092405215,0.5079615,10.052127,0.0015394514,0.00855934,0.04804557,28.40686878,76.94464036,5.38,Good
1763092695372,0.08292311,0.4653448,10.179707,0.0073375283,0.0027904299,0.048152093,28.40686878,76.94464036,5.38,Good
1763092695474,-0.07276303,0.50496715,9.935587,0.010239103,-7.997619E-4,0.048324566,28.40686878,76.94464036,5.38,Good
1763092695575,0.10710604,0.5064101,9.952135,-0.0010780531,0.005666641,0.04911083,28.40688352,76.94465284,3.14,Good
1763092695675,-0.038687352,0.66779983,10.106864,0.007683739,7.3979737E-4,0.050069567,28.40688352,76.94465284,3.14,Good
1763092695776,0.0064674197,0.70025855,10.049192,0.0049381494,0.025730371,0.056161862,28.40688352,76.94465284,3.14,Good
1763092695878,-0.08498853,0.637306,9.943353,0.019295111,0.014588224,0.063891366,28.40688352,76.94465284,3.14,Good
1763092695979,-0.1684624,0.65480435,10.006313,0.021804823,0.022204857,0.070111744,28.40688352,76.94465284,3.14,Good
1763092696078,-0.09707714,0.68049586,9.721431,-0.0024895272,-0.0034679933,0.07856537,28.40688352,76.94465284,3.14,Good
1763092696180,-0.01768699,0.5278554,10.055997,-0.011277951,-0.0014706241,0.073105894,28.40688352,76.94465284,3.14,Good
1763092696281,0.017905828,0.6919342,10.24652,-0.007489925,-6.729449E-4,0.06795585,28.40688352,76.94465284,3.14,Good
1763092696383,0.06045124,0.67010117,9.978828,-6.5194734E-4,0.009075485,0.064104415,28.40688352,76.94465284,3.14,Good
1763092696485,0.07130601,0.59606254,9.957063,0.0013454214,0.011871802,0.06205378,28.40688352,76.94465284,3.14,Good
1763092696586,0.046883818,0.49866587,10.013386,-0.008808822,0.008356432,0.057353944,28.4069054,76.94466907,2.7,Good
1763092696687,-0.017247817,0.7666732,10.040749,0.0026300782,-0.0017635716,0.052940708,28.4069054,76.94466907,2.7,Good
1763092696789,0.24895258,0.6314313,10.096777,-0.0023563695,0.0088358,0.05190715,28.4069054,76.94466907,2.7,Good
1763092696891,0.0866137,0.536234,10.075786,-0.01175732,0.009448327,0.03805872,28.4069054,76.94466907,2.7,Good
1763092696992,0.073701486,0.7947704,9.754499,-0.004370225,0.008838337,0.03201589,28.4069054,76.94466907,2.7,Good
1763092697091,0.03982446,1.1019204,9.646153,0.014155216,-0.0050925203,0.030042615,28.4069054,76.94466907,2.7,Good
1763092697194,0.16971928,0.9433996,10.037095,0.016985772,-6.729447E-4,0.022555334,28.4069054,76.94466907,2.7,Good
1763092697293,0.307582,0.95976627,10.031206,-0.0062179496,0.0011925349,0.015075662,28.4069054,76.94466907,2.7,Good
1763092697393,-0.0468904,1.3102657,10.097578,-0.0040341597,-1.1241322E-4,0.0130250305,28.4069054,76.94466907,2.7,Good
1763092697496,0.18810458,1.188517,9.937144,0.005648325,0.008026707,0.017127562,28.4069054,76.94466907,2.7,Good
1763092697594,0.029044809,1.1162333,9.855877,-0.00219658,-0.00458652,0.017312717,28.40692245,76.94467749,2.37,Good
1763092697696,0.011400964,1.4727006,9.923447,0.0026770006,5.2674505E-4,0.013158188,28.40692245,76.94467749,2.37,Good
1763092697798,0.25978926,1.1813189,9.938074,0.0067516337,6.865345E-4,0.016487136,28.40692245,76.94467749,2.37,Good
1763092697899,0.015333612,1.2857267,9.956946,-0.007489925,0.004374375,0.016239842,28.40692245,76.94467749,2.37,Good
1763092698000,0.0653363,1.4167461,9.849589,0.004735242,-0.0030063791,0.014718038,28.40692245,76.94467749,2.37,Good
1763092698103,0.14372264,1.1884942,9.805441,0.0031297377,0.0035361142,0.017286085,28.40692245,76.94467749,2.37,Good
1763092698203,0.105340794,1.4281247,9.921094,0.010746372,0.0061751776,0.01740656,28.40692245,76.94467749,2.37,Good
1763092698305,-0.070273444,1.335588,9.900005,0.014181847,-0.007888837,0.013104925,28.40692245,76.94467749,2.37,Good
1763092698404,0.21882659,1.2430739,9.94966,-0.005285844,0.003163272,0.019097032,28.40692245,76.94467749,2.37,Good
1763092698506,-0.025702624,1.4353249,9.976828,0.006180957,-0.01036177,0.018192826,28.40692245,76.94467749,2.37,Good
1763092698607,0.23366185,1.1495988,9.966768,0.0016383686,0.008542853,0.015821347,28.40693121,76.9446986,2.73,Good
1763092698706,-0.019224087,1.3033801,9.889894,-0.008002266,-0.011191154,0.021307455,28.40693121,76.9446986,2.73,Good
1763092698808,0.08929109,1.2637949,9.950977,0.002706169,-0.00427455,0.018852275,28.40693121,76.9446986,2.73,Good
1763092698907,0.2505068,1.0892243,9.873963,0.00233079,0.0026839036,0.016247453,28.40693121,76.9446986,2.73,Good
1763092699009,0.10476759,1.240111,9.913865,-0.009147424,-2.9883435E-4,0.011586924,28.40693121,76.9446986,2.73,Good
1763092699111,0.12935546,1.1078492,9.977807,0.0013111804,0.005363548,0.010685255,28.40693121,76.9446986,2.73,Good
1763092699212,0.114007294,1.0622752,9.93628,0.0037422644,0.0035893775,0.013584293,28.40693121,76.9446986,2.73,Good
1763092699313,0.12097129,1.2098966,9.8766575,0.0029598027,0.0069868076,0.008453274,28.40693121,76.9446986,2.73,Good
1763092699415,0.124843985,0.9906961,9.975805,-0.01074532,0.004068746,0.012891872,28.40693121,76.9446986,2.73,Good
1763092699516,0.030541979,1.042273,9.946247,-0.003761503,-0.00627826,0.013221596,28.40693121,76.9446986,2.73,Good
1763092699618,0.20372367,1.1063064,9.943866,0.0038487907,0.0010327451,0.0050888173,28.40695106,76.94473217,3.15,Good
1763092699717,0.16750348,0.9160912,9.927202,-0.006590792,0.0011392714,0.0064203967,28.40695106,76.94473217,3.15,Good
1763092699819,0.1117487,1.0865295,9.95505,0.0011590003,-1.4031293E-4,0.0049784863,28.40695106,76.94473217,3.15,Good
1763092699919,0.17445035,1.0041848,10.010086,0.0045678434,0.003536114,0.004449659,28.40695106,76.94473217,3.15,Good
1763092700019,0.18541537,0.88569427,9.985444,-0.0032352118,0.010060853,0.005435028,28.40695106,76.94473217,3.15,Good
1763092700119,-0.027967582,1.121743,9.808268,-0.0016905799,-0.0072230473,0.004369764,28.40695106,76.94473217,3.15,Good
1763092700220,0.1898413,0.9142347,10.027274,0.0018691758,0.0013307654,0.002898686,28.40695106,76.94473217,3.15,Good
1763092700320,0.105879776,0.8889025,10.048234,6.7963154E-4,-0.0012043085,0.005541554,28.40695106,76.94473217,3.15,Good
1763092700421,0.17731637,1.1165158,9.803559,4.1331598E-4,0.0034562196,0.0037306063,28.40695106,76.94473217,3.15,Good
1763092700521,0.05109051,0.8613764,10.0062,-0.0017971063,-0.011244416,0.0060475543,28.40697065,76.94476316,3.33,Good
1763092700622,0.2274196,0.9472001,9.897654,-0.004776039,0.006504902,0.003126957,28.40697065,76.94476316,3.33,Good
1763092700721,0.1892103,0.940953,10.399584,-0.0057918443,0.0077971686,-0.0034865541,28.40697065,76.94476316,3.33,Good
1763092700822,0.19259901,0.81247354,10.110783,0.032104906,-4.0536033E-4,-0.0071084504,28.40697065,76.94476316,3.33,Good
1763092700923,0.16648538,0.91752845,10.450854,0.06327401,0.006758536,-0.009909839,28.40697065,76.94476316,3.33,Good
1763092701025,0.247983,1.1185119,9.517185,0.06853692,0.010593485,-0.00828024,28.40697065,76.94476316,3.33,Good
1763092701127,0.032218814,0.9073477,9.065489,-8.380728E-5,0.007062897,-0.010543925,28.40697065,76.94476316,3.33,Good
1763092701228,0.0581128,1.0806406,9.425815,-0.0684826,0.0070514837,-0.01081024,28.40697065,76.94476316,3.33,Good
1763092701327,0.04976569,1.2422355,9.701848,-0.06331607,-0.02304221,-4.7718477E-4,28.40697065,76.94476316,3.33,Good
1763092701430,0.081745334,0.70121676,10.7638235,-0.08317436,-0.028800974,0.0041922205,28.40697065,76.94476316,3.33,Good
1763092701532,0.43682656,1.0274838,11.01453,-0.057696808,-0.021470947,-0.008812872,28.40698627,76.94479489,3.45,Good
