time,ax,ay,az,wx,wy,wz,latitude,longitude,altitude,speed
2026-01-27 13:35:22.500000+00:00,-0.04107000000000001,0.05955999999999998,0.49667000000000006,0.01591,0.01305,-0.02253,28.52523309060657,77.02953539592761,216.35499999999996,26.1978
2026-01-27 13:35:22.600000+00:00,0.03074999999999999,-0.05626000000000001,0.01747000000000003,3.999999999999993e-05,0.0029500000000000012,0.0013100000000000008,28.52523309060657,77.02953539592761,216.35499999999996,26.1978
2026-01-27 13:35:22.700000+00:00,0.26942,-0.11438,-0.05306000000000001,-0.00016999999999999942,0.0398,0.00621,28.52523309060657,77.02953539592761,216.35499999999996,26.1978
2026-01-27 13:35:22.800000+00:00,0.0045099999999999914,-0.05974,0.21786000000000003,0.00932,0.030170000000000002,0.025730000000000003,28.52523309060657,77.02953539592761,216.35499999999996,26.1978
2026-01-27 13:35:22.900000+00:00,-0.004290000000000016,0.09466999999999999,0.13235,0.0001700000000000006,0.033740000000000006,-0.00744,28.52523309060657,77.02953539592761,216.35499999999996,26.1978
2026-01-27 13:35:23+00:00,-0.13199,-0.0069099999999999995,-0.24412000000000003,-0.017730000000000003,0.0003400000000000006,-0.0025499999999999997,28.525126218842438,77.02942704367936,216.75148,26.33766
2026-01-27 13:35:23.100000+00:00,-0.07239000000000001,-0.07234,-0.7126300000000001,-0.027239999999999997,-0.00432,-9.000000000000015e-05,28.525054970999683,77.0293548088472,217.01580000000004,26.4309
2026-01-27 13:35:23.200000+00:00,-0.026149999999999986,-0.1346,0.20835999999999996,0.0075899999999999995,-0.01602,-0.0011600000000000009,28.525054970999683,77.0293548088472,217.01580000000004,26.4309
2026-01-27 13:35:23.300000+00:00,-0.05524,-0.04627000000000001,1.09,0.02879,-0.005829999999999999,0.004090000000000001,28.525054970999683,77.0293548088472,217.01580000000004,26.4309
2026-01-27 13:35:23.400000+00:00,-0.09515999999999998,-0.042790000000000016,0.26491,-0.007089999999999999,0.0002799999999999983,0.0077399999999999995,28.525054970999683,77.0293548088472,217.01580000000004,26.4309
2026-01-27 13:35:23.500000+00:00,-0.17025,-0.18864999999999998,-0.06677999999999999,-0.00202,-0.013739999999999999,0.0022099999999999993,28.525054970999683,77.0293548088472,217.01580000000004,26.4309
2026-01-27 13:35:23.600000+00:00,-0.12487000000000001,-0.20307,0.12833999999999995,0.02293,0.007629999999999998,0.00501,28.525054970999683,77.0293548088472,217.01580000000004,26.4309
2026-01-27 13:35:23.700000+00:00,-0.03700999999999999,0.17197,-0.09717999999999999,-0.020999999999999998,0.018080000000000002,0.01025,28.525054970999683,77.0293548088472,217.01580000000004,26.4309
2026-01-27 13:35:23.800000+00:00,-0.28249,0.14228999999999997,-0.9803900000000001,-0.0323,0.02195,0.01165,28.525054970999683,77.0293548088472,217.01580000000004,26.4309
2026-01-27 13:35:23.900000+00:00,-0.35979,-0.14091,-0.5088199999999999,-0.01855,-0.00751,0.01012,28.525054970999683,77.0293548088472,217.01580000000004,26.4309
2026-01-27 13:35:24+00:00,-0.48936,-0.51531,1.8935299999999997,0.04228,-0.061829999999999996,0.01341,28.524948530234905,77.02924532128068,217.49808000000002,26.498160000000002
2026-01-27 13:35:24.100000+00:00,-0.16724999999999998,-0.47707000000000005,3.54433,0.09966,-0.03575,0.010620000000000001,28.524877569725057,77.02917232956966,217.81959999999998,26.543
2026-01-27 13:35:24.200000+00:00,-0.023780000000000013,0.07748999999999999,1.11834,0.0305,-0.0011899999999999966,-0.01404,28.524877569725057,77.02917232956966,217.81959999999998,26.543
2026-01-27 13:35:24.300000+00:00,0.06631000000000001,-0.00416000000000002,-1.8838900000000003,-0.03737,0.015710000000000002,-0.01991,28.524877569725057,77.02917232956966,217.81959999999998,26.543
2026-01-27 13:35:24.400000+00:00,-0.15079000000000004,0.21676,-2.79575,-0.06769,0.05277,0.01098,28.524877569725057,77.02917232956966,217.81959999999998,26.543
2026-01-27 13:35:24.500000+00:00,-0.049400000000000055,0.17558,-1.9522199999999998,-0.05856,0.0588,0.02027,28.524877569725057,77.02917232956966,217.81959999999998,26.543
2026-01-27 13:35:24.600000+00:00,-0.52254,0.19537,-0.71264,-0.06683,0.02147,0.01216,28.524877569725057,77.02917232956966,217.81959999999998,26.543
2026-01-27 13:35:24.700000+00:00,-0.43149999999999994,-0.26693,0.39549999999999996,-0.034839999999999996,-0.0070500000000000024,0.00895,28.524877569725057,77.02917232956966,217.81959999999998,26.543
2026-01-27 13:35:24.800000+00:00,-0.65423,-0.18919999999999998,1.4818900000000002,0.01901,-0.04747,-0.0017499999999999998,28.524877569725057,77.02917232956966,217.81959999999998,26.543
2026-01-27 13:35:24.900000+00:00,-0.11106000000000002,-0.06861999999999999,0.8930900000000002,0.016749999999999998,-0.04113,0.0009000000000000001,28.524877569725057,77.02917232956966,217.81959999999998,26.543
2026-01-27 13:35:25+00:00,0.36793,0.15747000000000003,-0.38869999999999993,0.01967,0.01249,0.00708,28.5247690846546,77.02906452845676,218.48176000000004,26.59664
2026-01-27 13:35:25.100000+00:00,-0.24836,0.17903,-0.77081,0.01972,0.00634,0.01154,28.524696761274292,77.02899266104816,218.9232,26.6324
2026-01-27 13:35:25.200000+00:00,-0.5029399999999999,-0.13647,-0.13857999999999998,-0.005360000000000001,0.004200000000000001,0.02763,28.524696761274292,77.02899266104816,218.9232,26.6324
2026-01-27 13:35:25.300000+00:00,-0.34368,-0.29186,1.29761,0.0177,0.0432,0.03308,28.524696761274292,77.02899266104816,218.9232,26.6324
