loss,mae,rmse,val_loss,val_mae,val_rmse,lr
0.2724291980266571,0.5383802652359009,0.7629190683364868,0.31592342257499695,0.645671546459198,0.7953289151191711,0.001
0.12049993872642517,0.3728083074092865,0.4916362464427948,0.19700214266777039,0.4822502136230469,0.6281970143318176,0.001
0.09288959205150604,0.32938769459724426,0.4312942326068878,0.2200739085674286,0.4396524131298065,0.7655850052833557,0.001
0.07715331763029099,0.3030056357383728,0.3928188383579254,0.31431257724761963,0.4665067493915558,1.287947654724121,0.001
0.0693034678697586,0.288373202085495,0.3723222315311432,0.3840770721435547,0.4892424941062927,1.746767282485962,0.001
0.06132188066840172,0.2702958881855011,0.35020530223846436,0.373177707195282,0.48181718587875366,1.7555816173553467,0.001
0.05876563861966133,0.26515787839889526,0.34282833337783813,0.38987869024276733,0.482557475566864,1.86029851436615,0.001
0.05493389070034027,0.25661593675613403,0.331463098526001,0.3695223927497864,0.4771934151649475,1.751154899597168,0.0005
0.05043381452560425,0.24524903297424316,0.3175966441631317,0.3997344672679901,0.48285120725631714,1.9517730474472046,0.0005
0.050445232540369034,0.24494284391403198,0.3176325857639313,0.38876914978027344,0.48743754625320435,1.832922101020813,0.0005
0.04853871464729309,0.24112223088741302,0.31157249212265015,0.4165099859237671,0.49314042925834656,2.0054073333740234,0.0005
0.047114621847867966,0.2384343147277832,0.3069678246974945,0.398356169462204,0.4809144139289856,1.9103758335113525,0.0005
0.04587762802839279,0.23226626217365265,0.30291131138801575,0.39431145787239075,0.47743532061576843,1.902153491973877,0.00025
0.04539310559630394,0.23278653621673584,0.3013074994087219,0.37779587507247925,0.4704214334487915,1.800667405128479,0.00025
0.04379413649439812,0.2287902534008026,0.2959531545639038,0.40075093507766724,0.48180487751960754,1.9278147220611572,0.00025
0.04199308156967163,0.22235360741615295,0.2898036539554596,0.41744372248649597,0.4867967665195465,2.040051221847534,0.00025
0.042615797370672226,0.2247266322374344,0.2919445037841797,0.3901587128639221,0.4768843948841095,1.8653361797332764,0.00025
