loss,mae,rmse,val_loss,val_mae,val_rmse,lr
0.4505225121974945,0.5867288708686829,0.8293856978416443,0.27111417055130005,0.5846645832061768,0.7367263436317444,0.001
0.2022075355052948,0.4405369460582733,0.5728729367256165,0.18691520392894745,0.45222947001457214,0.6114426255226135,0.001
0.15054452419281006,0.3884916305541992,0.5029781460762024,0.16437643766403198,0.4254218637943268,0.5733697414398193,0.001
0.12352324277162552,0.37120044231414795,0.48051968216896057,0.16070203483104706,0.42574191093444824,0.5669374465942383,0.001
0.11175832152366638,0.354291707277298,0.4559576213359833,0.1647239625453949,0.42552921175956726,0.5755745768547058,0.001
0.1045754924416542,0.34199559688568115,0.4408612847328186,0.1562953144311905,0.41630589962005615,0.5594727396965027,0.001
0.09199199080467224,0.33330675959587097,0.4299670457839966,0.1415141522884369,0.39093300700187683,0.5322349667549133,0.001
0.0859273299574852,0.3194628059864044,0.4100448787212372,0.13733409345149994,0.3908136188983917,0.5241326689720154,0.001
0.08006138354539871,0.3139362931251526,0.4022067189216614,0.13516391813755035,0.38735461235046387,0.5199350118637085,0.001
0.07354997843503952,0.30456122756004333,0.39153873920440674,0.13203690946102142,0.38318368792533875,0.5143489241600037,0.001
0.07435831427574158,0.29917222261428833,0.385232537984848,0.13027451932430267,0.3718041181564331,0.5107627511024475,0.001
0.06751029938459396,0.29204261302948,0.37591224908828735,0.12523037195205688,0.37193915247917175,0.5004634261131287,0.001
0.06498154252767563,0.2853502035140991,0.36707615852355957,0.12421347200870514,0.3724219501018524,0.4984258711338043,0.001
0.06271648406982422,0.2831972539424896,0.3656027317047119,0.1306893676519394,0.3783101737499237,0.511484682559967,0.001
0.059083711355924606,0.2751360237598419,0.3549838364124298,0.12136871367692947,0.3717314302921295,0.49268388748168945,0.001
0.05753907933831215,0.2749972641468048,0.3540060520172119,0.12422522902488708,0.3777584135532379,0.49844804406166077,0.001
0.053483739495277405,0.2678820788860321,0.34741348028182983,0.11712329089641571,0.36046501994132996,0.48399028182029724,0.001
0.05643076449632645,0.2688685357570648,0.3468497693538666,0.11593851447105408,0.3563275933265686,0.481540709733963,0.001
0.0516241118311882,0.2622506320476532,0.33874279260635376,0.11965335160493851,0.3672574460506439,0.48918983340263367,0.001
0.051047589629888535,0.2640216648578644,0.3407260775566101,0.1195477768778801,0.3718777298927307,0.4889739751815796,0.001
0.049153491854667664,0.2582853138446808,0.33392763137817383,0.1130303293466568,0.3531423807144165,0.4754618704319,0.001
0.05147293210029602,0.2615699768066406,0.3377193808555603,0.1189555674791336,0.3685764670372009,0.48776498436927795,0.001
0.049183644354343414,0.25637826323509216,0.3328295946121216,0.11082611232995987,0.3526245653629303,0.4707995653152466,0.001
0.052252527326345444,0.26129040122032166,0.3375343382358551,0.1122710257768631,0.36283087730407715,0.4738648533821106,0.001
0.04961568862199783,0.25797751545906067,0.33370304107666016,0.11336307972669601,0.359488308429718,0.47615769505500793,0.001
0.045213889330625534,0.2475084364414215,0.3216891884803772,0.11216406524181366,0.36043623089790344,0.47363290190696716,0.001
0.04295990988612175,0.2464248389005661,0.3177916705608368,0.10935857146978378,0.3488177955150604,0.46767204999923706,0.001
0.04069282487034798,0.2457185834646225,0.31748655438423157,0.10945338010787964,0.3514634072780609,0.4678747057914734,0.001
0.04207228869199753,0.24102722108364105,0.31288862228393555,0.12125583738088608,0.3752983510494232,0.49245473742485046,0.001
0.043871767818927765,0.24527962505817413,0.31875190138816833,0.12544630467891693,0.3861526548862457,0.5008918046951294,0.001
0.0421992763876915,0.2426443099975586,0.31382301449775696,0.10731280595064163,0.3458002209663391,0.46327704191207886,0.001
0.03960093855857849,0.23631995916366577,0.3041621744632721,0.11194436997175217,0.3587421476840973,0.47316882014274597,0.001
0.040282536298036575,0.2393612116575241,0.30883219838142395,0.12316662073135376,0.3731657564640045,0.4963196814060211,0.001
0.03951389342546463,0.23632760345935822,0.304413378238678,0.12893536686897278,0.3747851252555847,0.5078097581863403,0.001
0.03951907530426979,0.23649382591247559,0.30544769763946533,0.11494351923465729,0.36400026082992554,0.4794653654098511,0.001
0.03749028593301773,0.23749300837516785,0.3059057891368866,0.11338883638381958,0.36520642042160034,0.4762117862701416,0.001
0.03494691848754883,0.22669261693954468,0.29188650846481323,0.10585200041532516,0.3457840383052826,0.4601130187511444,0.0005
0.03258819505572319,0.2235395312309265,0.28880050778388977,0.11170116811990738,0.36094236373901367,0.4726545512676239,0.0005
0.03250814229249954,0.22400005161762238,0.2900470197200775,0.11261126399040222,0.3589838445186615,0.4745761454105377,0.0005
